index:0 	label:0.0 	priority:-277.76718307285756
index:3831 	label:0.0 	priority:-227.20212713890828
index:3832 	label:0.0 	priority:-1175.3417880994261
index:3833 	label:0.0 	priority:-485.7456094774606
index:3834 	label:0.0 	priority:-283.9607301204014
index:3835 	label:0.0 	priority:-1379.4376913023734
index:3836 	label:0.0 	priority:-797.4992514354842
index:3837 	label:0.0 	priority:-497.5202246146469
index:3838 	label:0.0 	priority:-455.485884594607
index:3839 	label:0.0 	priority:-103.91553148682512
index:3840 	label:0.0 	priority:-525.6125671315963
index:3841 	label:0.0 	priority:-711.499735483099
index:3842 	label:0.0 	priority:-213.31361923819304
index:3843 	label:0.0 	priority:-1066.00847560599
index:3844 	label:0.0 	priority:-1574.9965738966202
index:3845 	label:0.0 	priority:-1217.5037792683963
index:3846 	label:0.0 	priority:-1270.4206708509682
index:3847 	label:0.0 	priority:-1076.9088128771439
index:3848 	label:0.0 	priority:-620.6712925164196
index:3849 	label:0.0 	priority:-239.29250210989932
index:3850 	label:0.0 	priority:-317.22915072501814
index:3851 	label:0.0 	priority:-753.466566449305
index:3852 	label:0.0 	priority:-57.44032200795535
index:3853 	label:0.0 	priority:-83.41920487966163
index:3854 	label:0.0 	priority:-1003.1447263400383
index:3855 	label:0.0 	priority:-270.8583551154287
index:3856 	label:0.0 	priority:-764.536092847671
index:3857 	label:0.0 	priority:-1428.8385579438454
index:3858 	label:0.0 	priority:-109.39808775136791
index:3859 	label:0.0 	priority:-817.5943219192762
index:3860 	label:0.0 	priority:-207.83196477114421
index:3861 	label:0.0 	priority:-213.31452058570162
index:3862 	label:0.0 	priority:-985.5070786925154
index:3863 	label:0.0 	priority:-551.0390965703747
index:3864 	label:0.0 	priority:-873.1713488116842
index:3865 	label:0.0 	priority:-928.1434468073307
index:3866 	label:0.0 	priority:-291.25026785331187
index:3867 	label:0.0 	priority:-1298.944143585314
index:3868 	label:0.0 	priority:-57.44032200795535
index:3869 	label:0.0 	priority:-57.440322007969
index:3870 	label:0.0 	priority:-1452.9742749446295
index:3871 	label:0.0 	priority:-51.95776603361786
index:3872 	label:0.0 	priority:-135.3769709132795
index:3873 	label:0.0 	priority:-71.3288299086706
index:3874 	label:0.0 	priority:-57.44032200795535
index:3875 	label:0.0 	priority:-51.95776574341256
index:3876 	label:0.0 	priority:-1470.317160068422
index:3877 	label:0.0 	priority:-849.4499696813484
index:3878 	label:0.0 	priority:-638.4929681742076
index:3879 	label:0.0 	priority:-437.8223988653209
index:3880 	label:0.0 	priority:-200.54152524073982
index:3881 	label:0.0 	priority:-784.8490424157312
index:3882 	label:0.0 	priority:-571.5354231775382
index:3883 	label:0.0 	priority:-369.1869164684307
index:3884 	label:0.0 	priority:-311.74659446047536
index:3885 	label:0.0 	priority:-473.1024479552558
index:3886 	label:0.0 	priority:-757.9394323468663
index:3887 	label:0.0 	priority:-123.28659565208316
index:3888 	label:0.0 	priority:-395.16579934013697
index:3889 	label:0.0 	priority:-1026.4054848668454
index:3890 	label:0.0 	priority:-369.1869164684307
index:3891 	label:0.0 	priority:-1356.3844655932694
index:3892 	label:0.0 	priority:-1610.6907380457892
index:3893 	label:0.0 	priority:-57.44032200795535
index:3894 	label:0.0 	priority:-135.37697062307421
index:3895 	label:0.0 	priority:-57.5455384767201
index:3896 	label:0.0 	priority:-1366.7701233741034
index:3897 	label:0.0 	priority:-291.25026785331187
index:3898 	label:0.0 	priority:-821.838838280119
index:3899 	label:0.0 	priority:-1439.516584351662
index:3900 	label:0.0 	priority:-285.7677115887691
index:3901 	label:0.0 	priority:-485.7456094774606
index:3902 	label:0.0 	priority:-1538.2366456952134
index:3903 	label:0.0 	priority:-155.87329723023768
index:3904 	label:0.0 	priority:-1409.3776239510116
index:3905 	label:0.0 	priority:-421.95418481994403
index:3906 	label:0.0 	priority:-798.2400786862374
index:3907 	label:0.0 	priority:-581.9210809583723
index:3908 	label:0.0 	priority:-304.6904030720937
index:3909 	label:0.0 	priority:-1558.3779696240308
index:3910 	label:0.0 	priority:-797.3869197115056
index:3911 	label:0.0 	priority:-278.6072865279756
index:3912 	label:0.0 	priority:-654.9546280571998
index:3913 	label:0.0 	priority:-642.3116467318634
index:3914 	label:0.0 	priority:-374.4361263884447
index:3915 	label:0.0 	priority:-917.9686894943032
index:3916 	label:0.0 	priority:-1268.693475800067
index:3917 	label:0.0 	priority:-57.44032200795535
index:3918 	label:0.0 	priority:-1204.773989024452
index:3919 	label:0.0 	priority:-363.7043602038879
index:3920 	label:0.0 	priority:-317.22915072501814
index:3921 	label:0.0 	priority:-57.44032200795535
index:3922 	label:0.0 	priority:-57.44032200795535
index:3923 	label:0.0 	priority:-363.5201128076347
index:3924 	label:0.0 	priority:-1206.8076165162488
index:3925 	label:0.0 	priority:-1361.2778988312582
index:3926 	label:0.0 	priority:-402.6215637441409
index:3927 	label:0.0 	priority:-474.54232957851315
index:3928 	label:0.0 	priority:-187.33473636648677
index:3929 	label:0.0 	priority:-1395.3618568202096
index:3930 	label:0.0 	priority:-175.24436139549573
index:3931 	label:0.0 	priority:-525.0602136986685
index:3932 	label:0.0 	priority:-473.1024479552558
index:3933 	label:0.0 	priority:-407.33744714795114
index:3934 	label:0.0 	priority:-57.44032200795535
index:3935 	label:0.0 	priority:-57.44032200795535
index:3936 	label:0.0 	priority:-1162.4419105203363
index:3937 	label:0.0 	priority:-239.29250210989932
index:3938 	label:0.0 	priority:-57.44032200795535
index:3939 	label:0.0 	priority:-129.8944143585314
index:3940 	label:0.0 	priority:-602.9968623137872
index:3941 	label:0.0 	priority:-57.44032200795535
index:3942 	label:0.0 	priority:-161.3558534947805
index:3943 	label:0.0 	priority:-57.44032200795535
index:3944 	label:0.0 	priority:-552.478978193632
index:3945 	label:0.0 	priority:-265.2713849816056
index:3946 	label:0.0 	priority:-746.3061413885115
index:3947 	label:0.0 	priority:-343.2080335967244
index:3948 	label:0.0 	priority:-359.88575025020214
index:3949 	label:0.0 	priority:-753.387603279482
index:3950 	label:0.0 	priority:-343.2721948015034
index:3951 	label:0.0 	priority:-1310.0180835057697
index:3952 	label:0.0 	priority:-1496.4967781572454
index:3953 	label:0.0 	priority:-415.66212594730047
index:3954 	label:0.0 	priority:-233.80994593171116
index:3955 	label:0.0 	priority:-421.14468221184325
index:3956 	label:0.0 	priority:-467.4356442944598
index:3957 	label:0.0 	priority:-1513.5133970505112
index:3958 	label:0.0 	priority:-857.3033962988576
index:3959 	label:0.0 	priority:-51.95776574341256
index:3960 	label:0.0 	priority:-1434.136866812135
index:3961 	label:0.0 	priority:-57.44032200795535
index:3962 	label:0.0 	priority:-61.89787732776642
index:3963 	label:0.0 	priority:-824.1638268338074
index:3964 	label:0.0 	priority:-83.41920487966163
index:3965 	label:0.0 	priority:-88.85266219592887
index:3966 	label:0.0 	priority:-57.44032200795535
index:3967 	label:0.0 	priority:-1055.023528913628
index:3968 	label:0.0 	priority:-616.2036511880403
index:3969 	label:0.0 	priority:-624.015425210914
index:3970 	label:0.0 	priority:-323.5212095976617
index:3971 	label:0.0 	priority:-57.44032200795535
index:3972 	label:0.0 	priority:-421.2236453816661
index:3973 	label:0.0 	priority:-1056.4423504915276
index:3974 	label:0.0 	priority:-801.5267611336781
index:3975 	label:0.0 	priority:-1337.0121455498384
index:3976 	label:0.0 	priority:-57.44032415609394
index:3977 	label:0.0 	priority:-1617.6131759335894
index:3978 	label:0.0 	priority:-161.3558534947805
index:3979 	label:0.0 	priority:-374.09001798472246
index:3980 	label:0.0 	priority:-297.35807932970215
index:3981 	label:0.0 	priority:-292.05977046141265
index:3982 	label:0.0 	priority:-1037.428347462855
index:3983 	label:0.0 	priority:-369.1869164684307
index:3984 	label:0.0 	priority:-213.31361923819304
index:3985 	label:0.0 	priority:-707.709547694058
index:3986 	label:0.0 	priority:-1199.167581099042
index:3987 	label:0.0 	priority:-348.1111351130158
index:3988 	label:0.0 	priority:-1034.423448861845
index:3989 	label:0.0 	priority:-270.7048422978728
index:3990 	label:0.0 	priority:-1520.215341777746
index:3991 	label:0.0 	priority:-971.6043240339665
index:3992 	label:0.0 	priority:-1116.6670547328076
index:3993 	label:0.0 	priority:-19.371064165258055
index:3994 	label:0.0 	priority:-823.9687857462259
index:3995 	label:0.0 	priority:-233.8099458453565
index:3996 	label:0.0 	priority:-493.5987745624193
index:3997 	label:0.0 	priority:-628.9757451854936
index:3998 	label:0.0 	priority:-1195.0286120984888
index:3999 	label:0.0 	priority:-51.95776574341256
index:4000 	label:0.0 	priority:-322.66260804128535
index:4001 	label:0.0 	priority:-97.30771278037689
index:4002 	label:0.0 	priority:-312.261715701964
index:4003 	label:0.0 	priority:-493.5987745624193
index:4004 	label:0.0 	priority:-422.5845638351006
index:4005 	label:0.0 	priority:-763.7732610603161
index:4006 	label:0.0 	priority:-675.4509546643633
index:4007 	label:0.0 	priority:-101.54492266640918
index:4008 	label:0.0 	priority:-57.44032200795535
index:4009 	label:0.0 	priority:-1596.5994855829829
index:4010 	label:0.0 	priority:-784.8490424157312
index:4011 	label:0.0 	priority:-343.2080335967244
index:4012 	label:0.0 	priority:-1185.7274458802601
index:4013 	label:0.0 	priority:-1503.864340098858
index:4014 	label:0.0 	priority:-187.33473636648677
index:4015 	label:0.0 	priority:-465.8929239461868
index:4016 	label:0.0 	priority:-233.8099458453565
index:4017 	label:0.0 	priority:-753.3876035899287
index:4018 	label:0.0 	priority:-1503.0143042107916
index:4019 	label:0.0 	priority:-1011.5351263913396
index:4020 	label:0.0 	priority:-187.4136995363096
index:4021 	label:0.0 	priority:-441.64100881900674
index:4022 	label:0.0 	priority:-413.2915171268845
index:4023 	label:0.0 	priority:-77.93664861511884
index:4024 	label:0.0 	priority:-57.44032200795535
index:4025 	label:0.0 	priority:-1044.6677353543412
index:4026 	label:0.0 	priority:-1038.0403402748393
index:4027 	label:0.0 	priority:-831.3242518946009
index:4028 	label:0.0 	priority:-1122.5745199660093
index:4029 	label:0.0 	priority:-744.7746949593587
index:4030 	label:0.0 	priority:-57.443295868261934
index:4031 	label:0.0 	priority:-265.2713849816056
index:4032 	label:0.0 	priority:-1442.6834337194457
index:4033 	label:0.0 	priority:-1399.438097789081
index:4034 	label:0.0 	priority:-744.0007886395675
index:4035 	label:0.0 	priority:-1367.3497583192234
index:4036 	label:0.0 	priority:-317.22915072501814
index:4037 	label:0.0 	priority:-153.50268840982176
index:4038 	label:0.0 	priority:-616.9820259613807
index:4039 	label:0.0 	priority:-577.017979442081
index:4040 	label:0.0 	priority:-1442.7623968892685
index:4041 	label:0.0 	priority:-1518.2109395773005
index:4042 	label:0.0 	priority:-239.29250210989932
index:4043 	label:0.0 	priority:-649.2340846196636
index:4044 	label:0.0 	priority:-343.2080335967244
index:4045 	label:0.0 	priority:-1054.8870004885348
index:4046 	label:0.0 	priority:-670.2433873543251
index:4047 	label:0.0 	priority:-415.79228978124144
index:4048 	label:0.0 	priority:-395.16579934013697
index:4049 	label:0.0 	priority:-265.2713849816056
index:4050 	label:0.0 	priority:-421.14468221184325
index:4051 	label:0.0 	priority:-712.3458823861274
index:4052 	label:0.0 	priority:-409.0543072408522
index:4053 	label:0.0 	priority:-343.2080335967244
index:4054 	label:0.0 	priority:-966.7012225176752
index:4055 	label:0.0 	priority:-249.67815989073347
index:4056 	label:0.0 	priority:-335.12035589974164
index:4057 	label:0.0 	priority:-51.95776574341256
index:4058 	label:0.0 	priority:-551.0390965703747
index:4059 	label:0.0 	priority:-992.6801053893814
index:4060 	label:0.0 	priority:-1065.1387470263217
index:4061 	label:0.0 	priority:-161.3558534947805
index:4062 	label:0.0 	priority:-779.36724850404
index:4063 	label:0.0 	priority:-707.0462018354253
index:4064 	label:0.0 	priority:-597.8712668225619
index:4065 	label:0.0 	priority:-557.9615344581748
index:4066 	label:0.0 	priority:-57.44032200795535
index:4067 	label:0.0 	priority:-878.4151147765278
index:4068 	label:0.0 	priority:-790.9321856501479
index:4069 	label:0.0 	priority:-231.5183001947634
index:4070 	label:0.0 	priority:-57.44032200795535
index:4071 	label:0.0 	priority:-57.440322007955544
index:4072 	label:0.0 	priority:-343.2080337544873
index:4073 	label:0.0 	priority:-699.7251203459126
index:4074 	label:0.0 	priority:-865.2679185109548
index:4075 	label:0.0 	priority:-51.95776574341256
index:4076 	label:0.0 	priority:-421.14468221184325
index:4077 	label:0.0 	priority:-717.2980515814464
index:4078 	label:0.0 	priority:-525.0602136986685
index:4079 	label:0.0 	priority:-57.44032200795535
index:4080 	label:0.0 	priority:-727.4725220917034
index:4081 	label:0.0 	priority:-395.16579934013697
index:4082 	label:0.0 	priority:-654.9546280571998
index:4083 	label:0.0 	priority:-922.0345765444579
index:4084 	label:0.0 	priority:-1374.0469222630006
index:4085 	label:0.0 	priority:-598.8495183425129
index:4086 	label:0.0 	priority:-493.5987745624193
index:4087 	label:0.0 	priority:-327.6148085058523
index:4088 	label:0.0 	priority:-940.7223396459689
index:4089 	label:0.0 	priority:-343.2080335967244
index:4090 	label:0.0 	priority:-360.7934937437819
index:4091 	label:0.0 	priority:-401.0937527008475
index:4092 	label:0.0 	priority:-1365.0678297982813
index:4093 	label:0.0 	priority:-685.8366124451974
index:4094 	label:0.0 	priority:-426.5474049494132
index:4095 	label:0.0 	priority:-389.6832430755942
index:4096 	label:0.0 	priority:-109.39808775136791
index:4097 	label:0.0 	priority:-1414.638679489899
index:4098 	label:0.0 	priority:-727.4087204077758
index:4099 	label:0.0 	priority:-57.515656470453024
index:4100 	label:0.0 	priority:-1493.3311543267191
index:4101 	label:0.0 	priority:-1551.5725472415832
index:4102 	label:0.0 	priority:-524.2751999609147
index:4103 	label:0.0 	priority:-57.44032200795535
index:4104 	label:0.0 	priority:-1348.559998462363
index:4105 	label:0.0 	priority:-1539.5985017362418
index:4106 	label:0.0 	priority:-1310.2311889320054
index:4107 	label:0.0 	priority:-654.9546280571998
index:4108 	label:0.0 	priority:-1420.6303901805406
index:4109 	label:0.0 	priority:-245.6635241523657
index:4110 	label:0.0 	priority:-343.2080335967244
index:4111 	label:0.0 	priority:-311.74659446047536
index:4112 	label:0.0 	priority:-655.0590419264802
index:4113 	label:0.0 	priority:-551.1180597401975
index:4114 	label:0.0 	priority:-57.44032200795535
index:4115 	label:0.0 	priority:-51.95776574341256
index:4116 	label:0.0 	priority:-333.51777409147036
index:4117 	label:0.0 	priority:-213.31361923819304
index:4118 	label:0.0 	priority:-499.9697966048857
index:4119 	label:0.0 	priority:-179.2973238852748
index:4120 	label:0.0 	priority:-641.6189067076982
index:4121 	label:0.0 	priority:-149.26547852378945
index:4122 	label:0.0 	priority:-474.5704788682417
index:4123 	label:0.0 	priority:-810.8279252874374
index:4124 	label:0.0 	priority:-712.1616037206264
index:4125 	label:0.0 	priority:-869.0777499034936
index:4126 	label:0.0 	priority:-265.2713849816056
index:4127 	label:0.0 	priority:-371.3138321011601
index:4128 	label:0.0 	priority:-51.95776574341256
index:4129 	label:0.0 	priority:-920.724145093675
index:4130 	label:0.0 	priority:-123.28659565208316
index:4131 	label:0.0 	priority:-57.44032200795535
index:4132 	label:0.0 	priority:-51.95776574341256
index:4133 	label:0.0 	priority:-285.7677115887691
index:4134 	label:0.0 	priority:-1482.7420237571116
index:4135 	label:0.0 	priority:-369.1869164684307
index:4136 	label:0.0 	priority:-882.5222744028489
index:4137 	label:0.0 	priority:-19.371064165258055
index:4138 	label:0.0 	priority:-252.6284036562693
index:4139 	label:0.0 	priority:-1207.6003811291207
index:4140 	label:0.0 	priority:-388.81487688744426
index:4141 	label:0.0 	priority:-1191.210002144803
index:4142 	label:0.0 	priority:-602.9968623137872
index:4143 	label:0.0 	priority:-57.44032200795535
index:4144 	label:0.0 	priority:-25.97888287170628
index:4145 	label:0.0 	priority:-221.27119819243208
index:4146 	label:0.0 	priority:-265.2713849816056
index:4147 	label:0.0 	priority:-613.6598845730445
index:4148 	label:0.0 	priority:-473.81958812486005
index:4149 	label:0.0 	priority:-239.8448555428273
index:4150 	label:0.0 	priority:-239.29250210989932
index:4151 	label:0.0 	priority:-320.77171488650686
index:4152 	label:0.0 	priority:-619.6745789672649
